_id,ltable_ID,rtable_ID,ltable_name,ltable_address,ltable_zipcode,ltable_phone,ltable_cuisine,rtable_name,rtable_address,rtable_zipcode,rtable_phone,rtable_cuisine
2363945,18942,11725,country taste,"145-94 guy r brewer blvd, ,",11434,7185288055.0,american (new),soul food the restaurant,14707 guy r brewer blvd,11434,7187230233,caribbean
2363963,18942,11576,country taste,"145-94 guy r brewer blvd, ,",11434,7185288055.0,american (new),checkers,133-18 guy r brewer blvd,11434,7184135599,other
2363966,18942,3198,country taste,"145-94 guy r brewer blvd, ,",11434,7185288055.0,american (new),new ming garden ii,13414 guy r brewer blvd,11434,7185255555,chinese
2363980,18944,14448,red apple deli,"145105 guy r brewer blvd, ,",11434,7185281230.0,delis,xin bao,13742 guy r brewer blvd,11434,7189778989,chinese
2363981,18944,18566,red apple deli,"145105 guy r brewer blvd, ,",11434,7185281230.0,delis,new castle deli & grocery,14934 guy r brewer blvd,11434,7189955327,delicatessen
2363991,18944,226,red apple deli,"145105 guy r brewer blvd, ,",11434,7185281230.0,delis,peppa pot jamaican cuisine,13428 guy r brewer blvd,11434,7185288200,caribbean
2363992,18944,5115,red apple deli,"145105 guy r brewer blvd, ,",11434,7185281230.0,delis,royal fried chicken,11701 guy r brewer blvd,11434,7182760926,american
2363993,18944,18926,red apple deli,"145105 guy r brewer blvd, ,",11434,7185281230.0,delis,peru rotisserie barbeque chicken and pizza,13406 guy r brewer blvd,11434,7185281122,american
2364006,18944,15151,red apple deli,"145105 guy r brewer blvd, ,",11434,7185281230.0,delis,country taste,14594 guy r brewer blvd,11434,7185288055,other
2364007,18944,11725,red apple deli,"145105 guy r brewer blvd, ,",11434,7185281230.0,delis,soul food the restaurant,14707 guy r brewer blvd,11434,7187230233,caribbean
2364025,18944,11576,red apple deli,"145105 guy r brewer blvd, ,",11434,7185281230.0,delis,checkers,133-18 guy r brewer blvd,11434,7184135599,other
2364028,18944,3198,red apple deli,"145105 guy r brewer blvd, ,",11434,7185281230.0,delis,new ming garden ii,13414 guy r brewer blvd,11434,7185255555,chinese
2364104,18946,14448,xinbao restaurant,"13742 guy r brewer blvd, ,",11434,7189778989.0,chinese,xin bao,13742 guy r brewer blvd,11434,7189778989,chinese
2364105,18946,18566,xinbao restaurant,"13742 guy r brewer blvd, ,",11434,7189778989.0,chinese,new castle deli & grocery,14934 guy r brewer blvd,11434,7189955327,delicatessen
2364115,18946,226,xinbao restaurant,"13742 guy r brewer blvd, ,",11434,7189778989.0,chinese,peppa pot jamaican cuisine,13428 guy r brewer blvd,11434,7185288200,caribbean
2364116,18946,5115,xinbao restaurant,"13742 guy r brewer blvd, ,",11434,7189778989.0,chinese,royal fried chicken,11701 guy r brewer blvd,11434,7182760926,american
2364117,18946,18926,xinbao restaurant,"13742 guy r brewer blvd, ,",11434,7189778989.0,chinese,peru rotisserie barbeque chicken and pizza,13406 guy r brewer blvd,11434,7185281122,american
2364130,18946,15151,xinbao restaurant,"13742 guy r brewer blvd, ,",11434,7189778989.0,chinese,country taste,14594 guy r brewer blvd,11434,7185288055,other
2364131,18946,11725,xinbao restaurant,"13742 guy r brewer blvd, ,",11434,7189778989.0,chinese,soul food the restaurant,14707 guy r brewer blvd,11434,7187230233,caribbean
2364132,18946,10353,xinbao restaurant,"13742 guy r brewer blvd, ,",11434,7189778989.0,chinese,early b jamaican cuisine,13742 guy r brewer boulevard,11434,7182760015,caribbean
2364149,18946,11576,xinbao restaurant,"13742 guy r brewer blvd, ,",11434,7189778989.0,chinese,checkers,133-18 guy r brewer blvd,11434,7184135599,other
2364152,18946,3198,xinbao restaurant,"13742 guy r brewer blvd, ,",11434,7189778989.0,chinese,new ming garden ii,13414 guy r brewer blvd,11434,7185255555,chinese
2364228,18948,14448,seafood delite,"147-07 guy r brewer blvd, ,",11434,7187497260.0,seafood,xin bao,13742 guy r brewer blvd,11434,7189778989,chinese
2364229,18948,18566,seafood delite,"147-07 guy r brewer blvd, ,",11434,7187497260.0,seafood,new castle deli & grocery,14934 guy r brewer blvd,11434,7189955327,delicatessen
2364239,18948,226,seafood delite,"147-07 guy r brewer blvd, ,",11434,7187497260.0,seafood,peppa pot jamaican cuisine,13428 guy r brewer blvd,11434,7185288200,caribbean
2364240,18948,5115,seafood delite,"147-07 guy r brewer blvd, ,",11434,7187497260.0,seafood,royal fried chicken,11701 guy r brewer blvd,11434,7182760926,american
2364241,18948,18926,seafood delite,"147-07 guy r brewer blvd, ,",11434,7187497260.0,seafood,peru rotisserie barbeque chicken and pizza,13406 guy r brewer blvd,11434,7185281122,american
2364254,18948,15151,seafood delite,"147-07 guy r brewer blvd, ,",11434,7187497260.0,seafood,country taste,14594 guy r brewer blvd,11434,7185288055,other
2364255,18948,11725,seafood delite,"147-07 guy r brewer blvd, ,",11434,7187497260.0,seafood,soul food the restaurant,14707 guy r brewer blvd,11434,7187230233,caribbean
2364273,18948,11576,seafood delite,"147-07 guy r brewer blvd, ,",11434,7187497260.0,seafood,checkers,133-18 guy r brewer blvd,11434,7184135599,other
2364276,18948,3198,seafood delite,"147-07 guy r brewer blvd, ,",11434,7187497260.0,seafood,new ming garden ii,13414 guy r brewer blvd,11434,7185255555,chinese
2364412,18951,3963,boulevard hero's,"14924 guy r brewer boulevard, ,",11434,7189952043.0,restaurants,magic soul food,13450 guy r brewer boulevard,11434,7185254540,caribbean
2364434,18951,18071,boulevard hero's,"14924 guy r brewer boulevard, ,",11434,7189952043.0,restaurants,guy r cafe snack corner,14587 guy r brewer boulevard,11434,7187125200,caribbean
2364442,18951,10353,boulevard hero's,"14924 guy r brewer boulevard, ,",11434,7189952043.0,restaurants,early b jamaican cuisine,13742 guy r brewer boulevard,11434,7182760015,caribbean
2364724,18959,14448,mario's pizza,"14929 guy r brewer blvd, ,",11434,7186563104.0,pizza,xin bao,13742 guy r brewer blvd,11434,7189778989,chinese
2364725,18959,18566,mario's pizza,"14929 guy r brewer blvd, ,",11434,7186563104.0,pizza,new castle deli & grocery,14934 guy r brewer blvd,11434,7189955327,delicatessen
2364735,18959,226,mario's pizza,"14929 guy r brewer blvd, ,",11434,7186563104.0,pizza,peppa pot jamaican cuisine,13428 guy r brewer blvd,11434,7185288200,caribbean
2364736,18959,5115,mario's pizza,"14929 guy r brewer blvd, ,",11434,7186563104.0,pizza,royal fried chicken,11701 guy r brewer blvd,11434,7182760926,american
2364737,18959,18926,mario's pizza,"14929 guy r brewer blvd, ,",11434,7186563104.0,pizza,peru rotisserie barbeque chicken and pizza,13406 guy r brewer blvd,11434,7185281122,american
2364750,18959,15151,mario's pizza,"14929 guy r brewer blvd, ,",11434,7186563104.0,pizza,country taste,14594 guy r brewer blvd,11434,7185288055,other
2364751,18959,11725,mario's pizza,"14929 guy r brewer blvd, ,",11434,7186563104.0,pizza,soul food the restaurant,14707 guy r brewer blvd,11434,7187230233,caribbean
2364769,18959,11576,mario's pizza,"14929 guy r brewer blvd, ,",11434,7186563104.0,pizza,checkers,133-18 guy r brewer blvd,11434,7184135599,other
2364772,18959,3198,mario's pizza,"14929 guy r brewer blvd, ,",11434,7186563104.0,pizza,new ming garden ii,13414 guy r brewer blvd,11434,7185255555,chinese
2364786,18960,14448,new ming garden ii,"13414 guy r brewer blvd, ,",11434,7185255555.0,chinese,xin bao,13742 guy r brewer blvd,11434,7189778989,chinese
2364787,18960,18566,new ming garden ii,"13414 guy r brewer blvd, ,",11434,7185255555.0,chinese,new castle deli & grocery,14934 guy r brewer blvd,11434,7189955327,delicatessen
2364797,18960,226,new ming garden ii,"13414 guy r brewer blvd, ,",11434,7185255555.0,chinese,peppa pot jamaican cuisine,13428 guy r brewer blvd,11434,7185288200,caribbean
2364798,18960,5115,new ming garden ii,"13414 guy r brewer blvd, ,",11434,7185255555.0,chinese,royal fried chicken,11701 guy r brewer blvd,11434,7182760926,american
2364799,18960,18926,new ming garden ii,"13414 guy r brewer blvd, ,",11434,7185255555.0,chinese,peru rotisserie barbeque chicken and pizza,13406 guy r brewer blvd,11434,7185281122,american
2364812,18960,15151,new ming garden ii,"13414 guy r brewer blvd, ,",11434,7185255555.0,chinese,country taste,14594 guy r brewer blvd,11434,7185288055,other
2364813,18960,11725,new ming garden ii,"13414 guy r brewer blvd, ,",11434,7185255555.0,chinese,soul food the restaurant,14707 guy r brewer blvd,11434,7187230233,caribbean
2364831,18960,11576,new ming garden ii,"13414 guy r brewer blvd, ,",11434,7185255555.0,chinese,checkers,133-18 guy r brewer blvd,11434,7184135599,other
2364834,18960,3198,new ming garden ii,"13414 guy r brewer blvd, ,",11434,7185255555.0,chinese,new ming garden ii,13414 guy r brewer blvd,11434,7185255555,chinese
2364848,18962,14448,popeye's,"122-10 guy r brewer blvd, ,",11434,7183410455.0,southern chicken shop,xin bao,13742 guy r brewer blvd,11434,7189778989,chinese
2364849,18962,18566,popeye's,"122-10 guy r brewer blvd, ,",11434,7183410455.0,southern chicken shop,new castle deli & grocery,14934 guy r brewer blvd,11434,7189955327,delicatessen
2364859,18962,226,popeye's,"122-10 guy r brewer blvd, ,",11434,7183410455.0,southern chicken shop,peppa pot jamaican cuisine,13428 guy r brewer blvd,11434,7185288200,caribbean
2364860,18962,5115,popeye's,"122-10 guy r brewer blvd, ,",11434,7183410455.0,southern chicken shop,royal fried chicken,11701 guy r brewer blvd,11434,7182760926,american
2364861,18962,18926,popeye's,"122-10 guy r brewer blvd, ,",11434,7183410455.0,southern chicken shop,peru rotisserie barbeque chicken and pizza,13406 guy r brewer blvd,11434,7185281122,american
2364874,18962,15151,popeye's,"122-10 guy r brewer blvd, ,",11434,7183410455.0,southern chicken shop,country taste,14594 guy r brewer blvd,11434,7185288055,other
2364875,18962,11725,popeye's,"122-10 guy r brewer blvd, ,",11434,7183410455.0,southern chicken shop,soul food the restaurant,14707 guy r brewer blvd,11434,7187230233,caribbean
2364893,18962,11576,popeye's,"122-10 guy r brewer blvd, ,",11434,7183410455.0,southern chicken shop,checkers,133-18 guy r brewer blvd,11434,7184135599,other
2364896,18962,3198,popeye's,"122-10 guy r brewer blvd, ,",11434,7183410455.0,southern chicken shop,new ming garden ii,13414 guy r brewer blvd,11434,7185255555,chinese
2364900,18963,16082,butterfly ii chinese rest,"145109 guy r brewer boulevard, ,",11434,7185288881.0,chinese,butterflies chinese food,145109 guy brewer boulevard,11434,7185288881,chinese
2364908,18963,3963,butterfly ii chinese rest,"145109 guy r brewer boulevard, ,",11434,7185288881.0,chinese,magic soul food,13450 guy r brewer boulevard,11434,7185254540,caribbean
2364930,18963,18071,butterfly ii chinese rest,"145109 guy r brewer boulevard, ,",11434,7185288881.0,chinese,guy r cafe snack corner,14587 guy r brewer boulevard,11434,7187125200,caribbean
2364938,18963,10353,butterfly ii chinese rest,"145109 guy r brewer boulevard, ,",11434,7185288881.0,chinese,early b jamaican cuisine,13742 guy r brewer boulevard,11434,7182760015,caribbean
2365034,18966,14448,pk gourmet deli corporation,"14934 guy r brewer blvd, ,",11434,7189955327.0,delis,xin bao,13742 guy r brewer blvd,11434,7189778989,chinese
2365035,18966,18566,pk gourmet deli corporation,"14934 guy r brewer blvd, ,",11434,7189955327.0,delis,new castle deli & grocery,14934 guy r brewer blvd,11434,7189955327,delicatessen
2365045,18966,226,pk gourmet deli corporation,"14934 guy r brewer blvd, ,",11434,7189955327.0,delis,peppa pot jamaican cuisine,13428 guy r brewer blvd,11434,7185288200,caribbean
2365046,18966,5115,pk gourmet deli corporation,"14934 guy r brewer blvd, ,",11434,7189955327.0,delis,royal fried chicken,11701 guy r brewer blvd,11434,7182760926,american
2365047,18966,18926,pk gourmet deli corporation,"14934 guy r brewer blvd, ,",11434,7189955327.0,delis,peru rotisserie barbeque chicken and pizza,13406 guy r brewer blvd,11434,7185281122,american
2365060,18966,15151,pk gourmet deli corporation,"14934 guy r brewer blvd, ,",11434,7189955327.0,delis,country taste,14594 guy r brewer blvd,11434,7185288055,other
2365061,18966,11725,pk gourmet deli corporation,"14934 guy r brewer blvd, ,",11434,7189955327.0,delis,soul food the restaurant,14707 guy r brewer blvd,11434,7187230233,caribbean
2365079,18966,11576,pk gourmet deli corporation,"14934 guy r brewer blvd, ,",11434,7189955327.0,delis,checkers,133-18 guy r brewer blvd,11434,7184135599,other
2365082,18966,3198,pk gourmet deli corporation,"14934 guy r brewer blvd, ,",11434,7189955327.0,delis,new ming garden ii,13414 guy r brewer blvd,11434,7185255555,chinese
2365468,18975,14448,kenny deli & grocery,14601 guy r brewer blvd,11434,7182764585.0,grocery delis,xin bao,13742 guy r brewer blvd,11434,7189778989,chinese
2365469,18975,18566,kenny deli & grocery,14601 guy r brewer blvd,11434,7182764585.0,grocery delis,new castle deli & grocery,14934 guy r brewer blvd,11434,7189955327,delicatessen
2365479,18975,226,kenny deli & grocery,14601 guy r brewer blvd,11434,7182764585.0,grocery delis,peppa pot jamaican cuisine,13428 guy r brewer blvd,11434,7185288200,caribbean
2365480,18975,5115,kenny deli & grocery,14601 guy r brewer blvd,11434,7182764585.0,grocery delis,royal fried chicken,11701 guy r brewer blvd,11434,7182760926,american
2365481,18975,18926,kenny deli & grocery,14601 guy r brewer blvd,11434,7182764585.0,grocery delis,peru rotisserie barbeque chicken and pizza,13406 guy r brewer blvd,11434,7185281122,american
2365494,18975,15151,kenny deli & grocery,14601 guy r brewer blvd,11434,7182764585.0,grocery delis,country taste,14594 guy r brewer blvd,11434,7185288055,other
2365495,18975,11725,kenny deli & grocery,14601 guy r brewer blvd,11434,7182764585.0,grocery delis,soul food the restaurant,14707 guy r brewer blvd,11434,7187230233,caribbean
2365513,18975,11576,kenny deli & grocery,14601 guy r brewer blvd,11434,7182764585.0,grocery delis,checkers,133-18 guy r brewer blvd,11434,7184135599,other
2365516,18975,3198,kenny deli & grocery,14601 guy r brewer blvd,11434,7182764585.0,grocery delis,new ming garden ii,13414 guy r brewer blvd,11434,7185255555,chinese
2365530,18976,14448,muscle man subs,"147-07 guy r brewer blvd, ,",11434,7188109012.0,desserts halal sandwiches,xin bao,13742 guy r brewer blvd,11434,7189778989,chinese
2365531,18976,18566,muscle man subs,"147-07 guy r brewer blvd, ,",11434,7188109012.0,desserts halal sandwiches,new castle deli & grocery,14934 guy r brewer blvd,11434,7189955327,delicatessen
2365541,18976,226,muscle man subs,"147-07 guy r brewer blvd, ,",11434,7188109012.0,desserts halal sandwiches,peppa pot jamaican cuisine,13428 guy r brewer blvd,11434,7185288200,caribbean
2365542,18976,5115,muscle man subs,"147-07 guy r brewer blvd, ,",11434,7188109012.0,desserts halal sandwiches,royal fried chicken,11701 guy r brewer blvd,11434,7182760926,american
2365543,18976,18926,muscle man subs,"147-07 guy r brewer blvd, ,",11434,7188109012.0,desserts halal sandwiches,peru rotisserie barbeque chicken and pizza,13406 guy r brewer blvd,11434,7185281122,american
2365556,18976,15151,muscle man subs,"147-07 guy r brewer blvd, ,",11434,7188109012.0,desserts halal sandwiches,country taste,14594 guy r brewer blvd,11434,7185288055,other
2365557,18976,11725,muscle man subs,"147-07 guy r brewer blvd, ,",11434,7188109012.0,desserts halal sandwiches,soul food the restaurant,14707 guy r brewer blvd,11434,7187230233,caribbean
2365575,18976,11576,muscle man subs,"147-07 guy r brewer blvd, ,",11434,7188109012.0,desserts halal sandwiches,checkers,133-18 guy r brewer blvd,11434,7184135599,other
2365578,18976,3198,muscle man subs,"147-07 guy r brewer blvd, ,",11434,7188109012.0,desserts halal sandwiches,new ming garden ii,13414 guy r brewer blvd,11434,7185255555,chinese
2365654,18978,14448,philly mob burger,"147-07 guy r brewer blvd, ste c,",11434,3476619542.0,desserts burgers,xin bao,13742 guy r brewer blvd,11434,7189778989,chinese
2365655,18978,18566,philly mob burger,"147-07 guy r brewer blvd, ste c,",11434,3476619542.0,desserts burgers,new castle deli & grocery,14934 guy r brewer blvd,11434,7189955327,delicatessen
2365665,18978,226,philly mob burger,"147-07 guy r brewer blvd, ste c,",11434,3476619542.0,desserts burgers,peppa pot jamaican cuisine,13428 guy r brewer blvd,11434,7185288200,caribbean
2365666,18978,5115,philly mob burger,"147-07 guy r brewer blvd, ste c,",11434,3476619542.0,desserts burgers,royal fried chicken,11701 guy r brewer blvd,11434,7182760926,american
