name,address,zipcode,cuisine
fruitti yummi frozen yogurt,10308 roosevelt ave,11368,"ice cream, gelato, yogurt, ices"
roland and kennedy jerk spot,510 e 94th st,11212,caribbean
rollerjam usa,236 richmond valley road,10309,american
mamoun's falafel,30 saint marks pl,10003,middle eastern
pick-a-bagel,1101 lexington ave,10075,bagels/pretzels
new shanghai tide restaurant,13520 40th rd,11354,chinese
yama,308 east   49 street,10017,japanese
para ti colombia con sabor,17235 hillside avenue,11432,"latin (cuban, dominican, puerto rican, south & central american)"
charley mom kitchen,1580 york avenue,10028,chinese
jennifer cafe,67 1 avenue,10003,"latin (cuban, dominican, puerto rican, south & central american)"
somtum der,85 avenue a,10009,thai
crown fried chicken,343 east  194 street,10458,chicken
pinocchio ristorante,1748 1 avenue,10128,italian
weather up,589 vanderbilt avenue,11238,american
the pour house of bayridge,7901 3 avenue,11209,american
crown fried chicken,1867 lexington avenue,10029,chicken
sean og,6002 woodside avenue,11377,american
lenox saphire,341 lenox avenue,10027,african
lite bites & grill,700 manhattan avenue,11222,american
la caverna,122124 rivington street,10002,american
washington square diner,150 west 4 street,10012,american
kum kau kitchen,463 myrtle avenue,11205,chinese
cha pa's vietnamese eatery,314 west   52 street,10019,vietnamese/cambodian/malaysia
whitman's,406 east    9 street,10009,american
pazza notte,1375 avenue of the americas,10019,italian
wolf and deer brooklyn,74 5 avenue,11217,american
good fortune restaurant,4645 kissena boulevard,11355,chinese
le pain quotidien,239 5 avenue,11215,french
cha pa's vietnamese eatery,314 west   52 street,10019,vietnamese/cambodian/malaysia
upstairs lounge the kimberly hotel/ bistango,145 east 50 street,10022,american
highline ballroom,431 west   16 street,10011,american
bonchon,207 west   38 street,10018,chicken
qdoba mexican grill,nka jfk international airport,11430,mexican
the original culpeppers restaurant,1082 nostrand avenue,11225,caribbean
oasis cafe,2689 coney island avenue,11235,mediterranean
kobe sushi,1472 york ave,10075,japanese
dallas bbq,3956 broadway,10032,barbecue
cafe 212/columbia catering kitchen - alfred lerner hall,2920 broadway,10027,cafã©/coffee/tea
matt's grill restaurant,932 8 avenue,10019,american
souvlaki house,158 lawrence street,11201,greek
sombrero mexican restaurant,303 west   48 street,10036,mexican
ruchi indian cuisine,120 cedar street,10006,indian
tete-a-tete,2601 east   14 street,11235,cafã©/coffee/tea
rosco's pizzeria,685 franklin avenue,11238,italian
la oficina bar,3920 104 street,11368,american
rojas coffee shop,4702 metropolitan avenue,11385,american
vspot,241 e 24th st,10010,cafã©/coffee/tea
generoso bakery,5812 5 avenue,11220,bakery
stan's sports bar,836 river avenue,10451,american
maya cuisine,2442 steinway st,11103,mediterranean
boulton & watt,5 avenue a,10009,american
kennedy's chicken & sandwiches,1282 southern boulevard,10459,chicken
sabay thai,7519 broadway,11373,thai
incheon restaurant,16225 depot road,11358,korean
claudine's,311 smith street,11231,pizza
kennedy fried chicken,548 east  138 street,10454,chicken
f.ottomanelli burgers & belgium fries,6015 woodside avenue,11377,eastern european
tommaso restaurant,1464 86 street,11228,italian
aladdin hookah lounge & bar inc,10908 liberty ave,11419,indian
subway,118-18 liberty ave,11419,american
scoops,624 flatbush avenue,11225,vegetarian
viand cafe,2130 broadway,10023,american
new shanghai tide restaurant,13520 40th rd,11354,chinese
king noodle,1045 flushing ave,11237,american
maggie reilly's,340 9 avenue,10001,american
jenny coffee shop #2,233 kingston ave,11213,spanish
bliss bowl/yorganic,89 washington st,10006,american
percy's pizza,190 bleeker street,10012,pizza
el anzuelo fino restaurant,9801 jamaica avenue,11421,peruvian
chung hing chinese restaurant,157 court street,11201,chinese
good hope restaurant,1683 flatbush avenue,11210,caribbean
sapphire lounge,249 eldridge street,10002,american
international restaurant,4408 5 avenue,11220,"latin (cuban, dominican, puerto rican, south & central american)"
fresh pond tavern,6869 fresh pond rd,11385,american
don pancho villa restaurant,189 borinquen pl,11211,tex-mex
sushi yasaka,251 west   72 street,10023,japanese
world pie,404 court street,11231,pizza
oh bagels cafe,34-30 union st,11354,delicatessen
vino volo,0 jfk int air port,11430,italian
nomad,78 2 avenue,10003,moroccan
l'italiano trattoria,21601 horace harding expressway,11364,italian
hakubai and jazz at kitano,66 park avenue,10016,japanese
la bruschetta restaurant,256 7 avenue,11215,pizza/italian
market cafe,425 lexington avenue,10017,american
zombie hut,273 smith street,11231,american
corner cafe,2 ditmas ave,11218,jewish/kosher
momento restaurant,2513 queens plaza north,11101,spanish
rio dela plata bakery,9465 corona ave,11373,bakery
industry,355 west   52 street,10019,american
cannery,765 9 avenue,10019,american
grand hyatt new york hotel,0 @ grand central,10017,american
la cabana restaurant,106264 flatbush avenue,11226,spanish
caffe rustico,726 149 street,11357,pizza
kosher haven (brooklyn college),2900 bedford avenue,11210,pizza
puebla seafood,9527 roosevelt avenue,11372,mexican
victor's coffee shop,21261 jamaica avenue,11428,spanish
toro iron works,254 driggs ave,11222,mexican
bay club restaurant,2 bay club drive,11360,continental
"dunkin' donuts, baskin robbins, subway",302 5 avenue,10001,donuts
l'bella pizzeria & restaurant,6926 main street,11367,jewish/kosher
oki japanese restaruant,4511 queens boulevard,11104,japanese
the lighthouse healthy delicacies,20033 linden blvd,11412,"juice, smoothies, fruit salads"
popeyes louisiana kitchen,9215 parsons boulevard,11433,chicken
capri restaurant,903 columbus ave,10025,"latin (cuban, dominican, puerto rican, south & central american)"
national bakery,767 allerton avenue,10467,bakery
racines,94 chambers st,10007,french
new shama restaurant,232 neptune avenue,11235,pakistani
howong restaurant,6718 bay parkway,11204,chinese
facebook,770 broadway,10003,american
tous les jours,7 division st,10002,chinese
jamaica fish market,8802 van wyck expressway,11418,seafood
bootleg bar,1438 myrtle ave,11237,american
avenue x pizza & grill,2201 avenue x,11235,pizza/italian
212 steakhouse,316 e 53rd st,10022,steak
"subway, carvel",112 john st,10038,sandwiches
ten degrees,121 st marks place,10009,american
colony club,564 park avenue,10065,american
don pepis delicatessen,0 amtrak level,10001,delicatessen
vapor lounge,3758 e tremont ave,10465,american
a. churrasqueira restaurant,9529 sutphin boulevard,11435,portuguese
wasabi restaurant,7222 18 avenue,11204,japanese
kingston pizza,395 kingston avenue,11225,jewish/kosher
morrone pastry shop & cafe,2349 arthur ave,10458,bakery
happy fun hideaway,1211 myrtle avenue,11221,american
three decker restaurant,1746 2 avenue,10128,american
mexi bbq kitchen & drought,371113 30 avenue,11103,mexican
the lark's nest,4280 katonah ave,10470,irish
yura & company on madison,1292 madison avenue,10128,american
tropical grill restaurant,2145-2151 adam clayton powel blvd,10027,spanish
mcdonald's,686 6th ave,10010,american
red mango,3058 steinway street,11103,"juice, smoothies, fruit salads"
chinantla restaurant,657 myrtle avenue,11205,mexican
tarallucci e vino,15 east 18 street,10003,italian
mamalee,21312 48th avenue,11364,asian
kennedy fried chicken,11101 rockaway boulevard,11420,chicken
destiny/north river lobster,pier 83 @ west 43 street,10036,american
bamboo garden restaurant,9505 avenue l,11236,caribbean
ranch restaurant,1773 southern blvd,10460,caribbean
boulevard deli & restaurant,3300 northern boulevard,11101,american
dim sum palace,334 w 46th st,10036,asian
starbucks,10102 queens boulevard,11375,cafã©/coffee/tea
savour sichuan,108 w 39th st,10018,chinese
the haab mexican cafe,4722 48 avenue,11377,mexican
scalini fedeli,165 duane street,10013,italian
metropolitan food cafe of brooklyn college,2900 bedford avenue,11210,american
mana,646 amsterdam avenue,10025,japanese
y & m bakery,6820 bay parkway,11204,bakery
360 lounge,13344 37 avenue,11354,asian
caffe egidio,622 east  187 street,10458,bakery
signature restaurant,2007 emmons ave,11235,russian
metro burger,0 laguardia airport,11369,american
szechuan gourmet,1395 2nd ave,10021,chinese
wolfgang's steakhouse,409 greenwich street,10013,steak
ali's trinidad roti shop,1267 fulton street,11216,caribbean
villa monte restaurant & pizzeria,7001 amboy road,10307,pizza/italian
uskudar restaurant,1405 second avenue,10021,turkish
tokyo sushi japanese restaurant,1710 victory boulevard,10314,japanese
america gourmet food,831 6 avenue,10001,delicatessen
el parroqueno restaurant,10203a 44th avenue,11368,"latin (cuban, dominican, puerto rican, south & central american)"
wine 30,41 east   30 street,10016,mediterranean
agra heights,226 wilson avenue,11237,indian
red house kitchen,7147 yellowstone boulevard,11375,chinese
subway,2655 richmond avenue,10314,sandwiches
pretzel maker,200 baychester ave,10475,bagels/pretzels
wah king kitchen,7915 atlantic avenue,11421,chinese
glatt coney,1558 coney island ave,11230,chinese/japanese
punch / wined up,913 broadway,10010,american
st. alban's ii pizzeria & restaurant,13512 jamaica avenue,11418,pizza/italian
express brook lunch restaurant,502 east  138 street,10454,spanish
cas' west indian & american restaurant,135 kingston avenue,11213,caribbean
east lake seafood restaurant,3717 prince street,11354,chinese
white castle,8903 57 avenue,11373,hamburgers
jac mao chinese cuisine,1771 hylan blvd,10305,chinese
boars head,0 jfk intl. airport,11430,delicatessen
sidetracks restaurant,4508 queens boulevard,11104,american
nueva nitin bakery,93-28 whitney ave,11373,bakery
petrossian restauraunt,182 west 58 th street,10019,french
woo chon restaurant,4119 kissena boulevard,11355,korean
gong cha,75 w 38th st,10018,"juice, smoothies, fruit salads"
two lizards mexican restaurant,1365 1st avenue,10021,mexican
buddha bodai one vegetarian restaurant,5 mott st,10013,vegetarian
dig inn,17 east 17th street,10003,american
fish,280 bleecker street,10014,seafood
marisco centro seafood restaurant  & bar,610 exterior st,10451,seafood
tavares restaurant,234 cleveland st,11208,"latin (cuban, dominican, puerto rican, south & central american)"
new good taste chinese restaurant,3371 broadway,10031,chinese
dun-well doughnuts,222 montrose avenue,11206,donuts
subway,1873 2nd ave,10029,sandwiches/salads/mixed buffet
pico de gallo,8212 roosevelt avenue,11372,spanish
four seasons hotel,57 east   57 street,10022,american
elena's restuarant,5 west tremont avenue,10453,mexican
kenny's bakery,126 dyckman street,10040,bakery
gaby restaurant,45 w 44th st,10036,french
pizza d' brooklyn,7810 20th ave,11214,pizza
waterfalls italian cuisine,2016 victory boulevard,10314,italian
subway,108 1st ave,10009,sandwiches
zhiqing activity center,13525 northern blvd,11354,asian
create,3603 30 avenue,11103,american
levels,985 morris avenue,10456,spanish
pho hoai rest,1906 avenue u,11229,asian
lychee house,141 east 55 street,10022,chinese
wendy's,19 west  170 street,10452,hamburgers
big bar,73 east    7 street,10003,american
joey's pizzeria,6907 grand avenue,11378,pizza/italian
riverhead gentlemen's club,4508 vernon boulevard,11101,american
pizza & pita,344 east   34 street,10016,pizza
mj pizza,1976 1st ave,10029,pizza
aunt butchies cafe,4 south street,10004,cafã©/coffee/tea
crown grill,1611 cortelyou rd,11226,chicken
ice cream center & cafe,4511 13 avenue,11219,jewish/kosher
nuhma,3315 greenpoint ave,11101,asian
new yung hong,271 west kingsbridge road,10463,chinese
ariel's cafe,9717 queens boulevard,11374,american
college point multiplex cinemas,2855 ulmer street,11354,american
patzeria's perfect pizza,231 west   46 street,10036,pizza
pasticceria bruno bakery & restaurant,676 forest avenue,10310,bakery
peking kitchen,724 lydig avenue,10462,chinese
silk road cafe,30 mott st,10013,cafã©/coffee/tea
a & b deli & catering,12620 rockaway boulevard,11420,american
white oak tavern,21 waverly pl,10003,american
szechuan gourmet,13515 37 avenue,11354,chinese
luna piena,243 east   53 street,10022,italian
treat house,1566 2nd ave,10028,american
ukrainian restaurant,140142 2 avenue,10003,eastern european
vithas coffee shop,305 locust avenue,10454,american
grandma's dim sum,4024 college point blvd,11354,chinese
papi's grill,161 7th ave,11215,mexican
ashley's fine foods,514 lexington ave,10017,american
lupita restaurant,2049 2nd ave,10029,mexican
chopsticks,11716 liberty avenue,11419,chinese
kim's chinese & sushi,3712 east tremont avenue,10465,chinese
golden imperial seafood restaurant,618 62 street,11220,chinese
petite abeille,401 east   20 street,10010,french
la isla cafe restaurant,212 delancey street,10002,"latin (cuban, dominican, puerto rican, south & central american)"
krispy pizza,7112 13 avenue,11228,pizza/italian
guan dong yi jia,4609 kissena boulevard,11355,chinese
rusty's,537 port richmond ave,10302,caribbean
edison restaurant,1203 manor avenue,10472,"latin (cuban, dominican, puerto rican, south & central american)"
dunkin' donuts,8513 18 avenue,11214,donuts
popeyes louisiana kitchen,16624 hillside avenue,11432,chicken
miracali iii,8028 baxter avenue,11373,bakery
turco,604 9th ave,10036,middle eastern
usa diner,24303 merrick boulevard,11422,american
crispin's hell's kitchen,764 10th ave,10019,american
turtle cove golf center,1 city island rd,10464,american
hot pot jamaican & american cuisine,11632 springfield boulevard,11411,caribbean
statler grill,136 west 33rd street,10001,american
black seed bagels,176 1st ave,10009,bagels/pretzels
thursday kitcehn,424 e 9th st,10009,asian
tacos tijuana,5807 5th ave,11220,mexican
chen mini cafe,4824 8th ave,11220,chinese
rockwell's,105 broad st,10004,delicatessen
pitkin bonao grill restaurant,2678 pitkin ave,11208,spanish
larb ubol,480 9th ave,10018,thai
dunkin' donuts,712 third ave,10017,donuts
the tulcingo azteca,3861 10 avenue,10034,mexican
goodfella's grill (clinton diner),5626 maspeth avenue,11378,american
original sandwiches,58a greenwich avenue,10011,sandwiches
mexican radio,19 cleveland place,10012,mexican
