name,address,zipcode,cuisine
Cafe Petisco,"189 E Broadway, ,",10002,Breakfast & Brunch Coffee & Tea Sandwiches
The Fat Radish,"17 Orchard St, ,",10002,British American (New)
Ivan Ramen,"25 Clinton St, ,",10002,Ramen Breakfast & Brunch Vegetarian
La Caverna,"122-124 Rivington St, ,",10002,Bars Tapas/Small Plates
Fuleen Seafood Restaurant,"11 Division St, ,",10002,Chinese Seafood
Nonna's LES Pizzeria,"105 Clinton St, ,",10002,Italian Pizza Sandwiches
Mee Cafe,"26 Rutgers St, ,",10002,Coffee & Tea Cafes
Zafis Luncheonette,"500 Grand St, ,",10002,Diners Breakfast & Brunch
Rawsome Treats,"212 E Broadway, ,",10002,Desserts Live/Raw Food
Happy Express Cafe,"6 Allen St, ,",10002,Cafes Cantonese
Birds & Bubbles,"100B Forsyth St,",10002,Southern
Puebla,"120 Essex St, ,",10002,Mexican
Whole Foods Market,"95 E Houston St, ,",10002,Specialty Food Grocery Coffee & Tea
Nam Son Vietnamese Restaurant,"245 Grand St, ,",10002,Vietnamese
Taco Recipes,"23 Essex St, ,",10002,Tex-Mex
Kang Kee,"124 Hester St, ,",10002,Chinese
Loreley Beer Garden,"7 Rivington St,",10002,German Pubs Beer Gardens
Essex,"120 Essex St, ,",10002,Bars American (New)
Sauce,"78 Rivington St, ,",10002,Italian
Hot Mini Cakes,"SE Corner of Grand St & Bowery, ,",10002,Bakeries Food Stands
El Castillo De Jagua 2,"521 Grand St, ,",10002,Spanish Dominican American (Traditional)
Grand Street Rice Noodle Cart,"Bowery St & Chrystie St, ,",10002,Street Vendors Noodles
New Ah Ping Snacketeria,"45 Division Street, ,",10002,Chinese
Galeria,"43 Clinton St,",10002,Brazilian Juice Bars & Smoothies Art Galleries
Hou Yi Hot Pot,"92 Hester St, ,",10002,Hot Pot
Yi Mei Gourmet Food,"51 Division St, ,",10002,Bakeries Chinese
Golden Forest,"353 Grand St, ,",10002,Chinese
AK US Group,"95 Chrystie St, ,",10002,Cantonese
Saluggi's,"399 Grand St,",10002,Pizza Italian Sports Bars
Sheng Wang,"27 Eldridge St, ,",10002,Chinese Noodles
Spitzer's Corner,"101 Rivington St, ,",10002,Pubs
A-1 Pizza Shop,"505 Grand St, ,",10002,Pizza
M Star Cafe,"19 Division St,",10002,Chinese Breakfast & Brunch Sandwiches
Mr. Taka Ramen,"170 Allen St, ,",10002,Ramen
Hana Japanese Cuisine,"111 Rivington St, ,",10002,Japanese
Cheung Wong Kitchen,"38 Allen St, ,",10002,Chinese Hong Kong Style Cafe
La Flaca,"384 Grand St, ,",10002,Mexican Breakfast & Brunch
Upstate,"95 1st Ave, ,",10003,Seafood
Tim Ho Wan,"85 4th Ave,",10003,Dim Sum
Thai Villa,"5 E 19th St, G Floor,",10003,Thai
The PokéSpot,"120 4th Ave,",10003,Poke Hawaiian
Il Cantinori,"32 E 10th St, ,",10003,Italian
Love Mamak,"174 2nd Ave, ,",10003,Thai Malaysian Vietnamese
Ichabod's,"15 Irving Pl,",10003,American (New) Breakfast & Brunch
Gramercy Tavern,"42 E 20th St, ,",10003,American (New)
Midwinter Kitchen,"327 2nd Ave,",10003,Comfort Food Breakfast & Brunch
Taboonette,"30 E 13th St, ,",10003,Mediterranean Middle Eastern American (New)
Kotobuki Manhattan,"56 3rd Ave,",10003,Japanese Sushi Bars Seafood
Ippudo East Village,"65 4th Ave, ,",10003,Ramen
White Oak Tavern,"21 Waverly Pl, ,",10003,Bars Comfort Food American (Traditional)
Benemon,"108 E 4th St,",10003,Japanese
Tsurutontan Udon Noodle Brasserie,"21 E 16th St, ,",10003,Japanese Noodles Soup
The Boil,"17 Waverly Pl, ,",10003,Cajun/Creole Seafood
Raku,"342 E 6th St, ,",10003,Japanese Noodles
Ayios Greek Rotisserie,"2 Saint Marks Pl,",10003,Greek
Barn Joo,"35 Union Square W,",10003,Korean Gastropubs Asian Fusion
ABC Kitchen,"35 E 18th St, ,",10003,American (New) French
Momofuku Ko,"8 Extra Pl, ,",10003,American (New)
The Cellar,"900 Broadway, ,",10003,Wine Bars American (New) American (Traditional)
Irvington,"The W Hotel, 201 Park Ave S,",10003,American (New)
Momofuku Ssam Bar,"207 2nd Ave,",10003,American (New)
The Eddy,"342 E 6th St, ,",10003,American (New)
CAVA,"143 4th Ave,",10003,Mediterranean
Follia NYC,"179 3rd Ave,",10003,Wine Bars Italian Pizza
Gramercy Farmer & The Fish,"245 Park Ave S,",10003,American (Traditional) Seafood
Milon,"93 1st Ave, ,",10003,Indian Bangladeshi
The Bao,"13 St Marks Pl, ,",10003,Chinese
Soba-ya,"229 E 9th St, ,",10003,Japanese Noodles
Gotham Bar and Grill,"12 E 12th St, ,",10003,American (New) Bars
Biang!,"157 2nd Ave, ,",10003,Chinese Noodles
La Contrada,"67 2nd Ave Cross 4th St,",10003,Italian Lounges American (Traditional)
Blue Water Grill,"31 Union Sq W, ,",10003,Seafood Sushi Bars
Bowllin',"27 Waverly Pl, ,",10003,Korean Asian Fusion Poke
La Maison du Croque Monsieur,"17 E 13th St, ,",10003,Sandwiches French
Ichiba Ramen by Shinokubo,"125 University Pl,",10003,Ramen Poke Izakaya
Tu-Lu's Gluten-Free Bakery,"338 E 11th St, ,",10003,Bakeries Gluten-Free
Klong,"7 St Marks Pl, ,",10003,Thai
Izakaya,"326 E 6th St, ,",10003,Izakaya Tapas/Small Plates
Ducks Eatery,"351 E 12th St, ,",10003,French Cajun/Creole American (Traditional)
Rosie's,"29 E Second St,",10003,Mexican
San Marzano Pasta Fresca,"117 Second Ave, ,",10003,Italian Pasta Shops
City Crab Shack,"10 E 16th St, ,",10003,Seafood Live/Raw Food
Yakitori Taisho,"5 St Marks Pl, Ste 1,",10003,Sushi Bars Pubs Izakaya
Narcissa,"25 Cooper Sq, ,",10003,American (New)
' La Cerveceria,"65 2nd Ave, ,",10003,Latin American Peruvian Tapas/Small Plates
Ootoya Greenwich Village,"41 E 11th St, ,",10003,Japanese
Mi Garba,"129 4th Ave, ,",10003,Italian
Bergen Hill,"64 Cooper Sq, ,",10003,Cocktail Bars Seafood
Mark,"33 St Marks Pl, ,",10003,Burgers
Yakiniku West,"218 E 9th St, ,",10003,Japanese Barbeque
Cooper's Craft & Kitchen,"87 2nd Ave, ,",10003,Bars American (New) Gastropubs
Ngam,"99 3rd Ave, ,",10003,Thai Cooking Schools Comfort Food
MISIRIZZI,"36 E 4th St,",10003,Italian
Royal Bangladesh Indian Restaurant,"93 1st Ave, ,",10003,Indian Bangladeshi
Craft,"43 E 19th St, ,",10003,American (New)
Angel's Share,"8 Stuyvesant St, ,",10003,Japanese Cocktail Bars
Sigiri,"91 1st Ave,",10003,Sri Lankan Vegetarian
Zundo-Ya,"84 E 10th St, ,",10003,Ramen
Korilla BBQ,"23 3rd Ave, ,",10003,Korean Salad Asian Fusion
Semsom,"2 Astor Pl,",10003,Mediterranean Lebanese
Casa Mono,"52 Irving Pl, ,",10003,Spanish Tapas Bars Basque
Miscelanea NY,"63 E 4th St,",10003,Coffee & Tea Mexican Sandwiches
Dos Toros Taqueria,"137 4th Ave, ,",10003,Mexican
Café Orlin,"41 St Marks Pl, ,",10003,Middle Eastern Cafes
BaoHaus,"238 E 14th St, ,",10003,Chinese Taiwanese
K'OOK,"324 E 6th St,",10003,Korean
Maharlika,"111 1st Ave, ,",10003,Filipino
Feast,"102 3rd Ave,",10003,American (New) Breakfast & Brunch
Cha-An,"230 E 9th St, 2nd Fl,",10003,Japanese Tea Rooms
Posto,"310 2nd Ave,",10003,Pizza Italian Sandwiches
Ponty Bistro,"218 3rd Ave, ,",10003,African French
Union Fare Restaurant,"6 E 18th St, ,",10003,American (New)
The Black Ant,"60 2nd Ave, ,",10003,Mexican
Divya's Kitchen,"25 1st Ave,",10003,Gluten-Free Vegan Vegetarian
Hi-Collar,"214 E 10th St, ,",10003,Japanese Coffee & Tea Bars
The Smith,"55 3rd Ave, ,",10003,American (New) Breakfast & Brunch Brasseries
The Grey Dog,"90 University Pl, ,",10003,Coffee & Tea Breakfast & Brunch American (Traditional)
Veselka,"144 2nd Ave, ,",10003,Diners Ukrainian
Han Dynasty,"90 3rd Ave, ,",10003,Szechuan Soup
Momofuku Noodle Bar,"171 1st Ave, ,",10003,Ramen American (New)
Ise Restaurant,"63 Cooper Sq, ,",10003,Japanese Sushi Bars
Asia de Cuba,"415 Lafayette St,",10003,Cuban Latin American Asian Fusion
Jewel Bako,"239 E 5th St, ,",10003,Sushi Bars Japanese
Ugly Kitchen,"103 1st Ave,",10003,Bars Asian Fusion Filipino
ABC Cocina,"38 E 19th St, ,",10003,Latin American Tapas/Small Plates
Tac N Roll,"124 E 4th St,",10003,Tacos Fast Food Sandwiches
Oiji,"119 1st Ave, ,",10003,Korean
Bite,"211 E 14th St, ,",10003,Sandwiches Salad Mediterranean
SUGARFISH by sushi nozawa,33 E 20th St,10003,Sushi Bars
Emojo Burger,"261 1st Ave,",10003,Burgers Tacos Chicken Wings
Flats Fix Taqueria,"30 East 16th Street, ,",10003,Tex-Mex Mexican
Taqueria Diana,"129 2nd Ave,",10003,Mexican
Hot Pot Central,"188 2nd Ave,",10003,Hot Pot
The Mermaid Inn,"96 2nd Ave, ,",10003,Seafood
Florian,"225 Park Ave S, ,",10003,Italian Pizza
Linen Hall,"101 3rd Ave, ,",10003,Bars American (Traditional)
Xi'an Famous Foods,"81 St Marks Pl, ,",10003,Chinese Noodles Burgers
The Organic Grill,"123 1st Ave, ,",10003,Vegan Burgers Organic Stores
Milk and Hops,"779 Broadway, ,",10003,"Cheese Shops Beer, Wine & Spirits Sandwiches"
Mighty Quinn's Barbeque,"103 2nd Ave, ,",10003,Barbeque
Degustation,"239 E 5th St,",10003,French American (New) Spanish
Hotel Tortuga,"246 E 14th St, ,",10003,Mexican Vegetarian Vegan
Nix,"72 University Pl, ,",10003,American (New) Vegetarian Vegan
The Gray Mare,"61 2nd Ave,",10003,Cocktail Bars American (Traditional) Lounges
Friend of A Farmer,"77 Irving Pl, ,",10003,Breakfast & Brunch American (Traditional) Desserts
Risotteria Melotti,"309 E 5th St, ,",10003,Italian Gluten-Free Wine Bars
Beyond Sushi,"229 E 14th St, ,",10003,Vegetarian Sushi Bars Vegan
Bar Jamón,"125 E 17th St,",10003,Spanish Tapas Bars
Ribalta Pizza,"48 E 12th St, ,",10003,Pizza Italian Gluten-Free
Le Coq Rico,"30 E 20th St,",10003,Brasseries
Le Midi,"11 E 13th St,",10003,French Bars
Jack's Sliders & Sushi,"171 3rd Ave, ,",10003,Japanese Burgers Sushi Bars
Shu Han Ju II,"58 3rd Ave,",10003,Szechuan Seafood
Num Pang Sandwich Shop,"28 E 12th St,",10003,Cambodian Sandwiches
Panna II Garden Indian Restaurant,"93 1st Ave, ,",10003,Indian
Fish Bar,"237 E 5th St, ,",10003,Bars Seafood
Tuck Shop,"68 E 1st St, ,",10003,Australian
Jeepney,"201 1st Ave, ,",10003,Filipino Gastropubs Burgers
Artichoke Basille's Pizza,"328 E 14th St, ,",10003,Pizza
Paul's Da Burger Joint,"131 2nd Ave, ,",10003,Burgers
Lionsbeerstore,"104 2nd Ave, ,",10003,Bars Gastropubs American (New)
Adalya,"55 Irving Pl,",10003,Mediterranean
Streecha,"33 E 7th St, ,",10003,Ukrainian
Curry-Ya,"214 E 10th St, ,",10003,Japanese Curry
Otto's Tacos,"141 2nd Ave,",10003,Mexican
The Halal Guys,"307 East 14th St, ,",10003,Middle Eastern Halal
The Library at The Public,"425 Lafayette St, ,",10003,American (New) Lounges Cocktail Bars
Casa Neta,"40 E 20th St,",10003,Mexican Lounges
n'eat,"58 2nd Ave,",10003,Modern European
al Vicoletto,"9 E 17th St, ,",10003,Italian Wine Bars Delis
Union Square Cafe,"101 E 19th St, ,",10003,American (New) Cafes Wine Bars
Lil' Frankie's,"19 1st Ave, ,",10003,Pizza Italian
The Copper Still,"151 2nd Ave, ,",10003,Bars Gastropubs
New Mizu Sushi,"350 E 9th St,",10003,Sushi Bars Japanese
Bluestone Lane,"770 Broadway,",10003,Coffee & Tea Gluten-Free Breakfast & Brunch
Piccola Strada,"77 E 4th St, Between 5th Ave,",10003,Italian
Wok To Walk,"42 Union Sq E, ,",10003,Asian Fusion Fast Food
Dan and John's Wings,"135 1st Ave, ,",10003,Chicken Wings
Paquito's Restaurant,"143 1st Ave, ,",10003,Mexican Tex-Mex
Mamoun's Falafel,"30 St Marks Pl,",10003,Middle Eastern Falafel
Bowery Meat Company,"9 E 1st St, ,",10003,Steakhouses Seafood Meat Shops
MUD,"307 E 9th St, ,",10003,Coffee & Tea Breakfast & Brunch
Esperanto Fonda,"58 E 1st St,",10003,Spanish
Gyu-Kaku Japanese BBQ,"34 Cooper Sq, ,",10003,Japanese Barbeque
Shabu-Tatsu East Village,"216 E 10th St, ,",10003,Japanese Barbeque Hot Pot
Udon West,"11 St Marks Pl, ,",10003,Japanese Noodles
Sake Bar Decibel,"240 E 9th St, ,",10003,Bars Japanese
Dorado Tacos,"28 E 12th St, ,",10003,Mexican Gluten-Free
Local 92,"92 2nd Ave, ,",10003,Mediterranean
Angelica Kitchen,"300 E 12th St, ,",10003,Vegetarian
Indochine,"430 Lafayette St, Ste A,",10003,Vietnamese French
Senor Pollo,"221 1st Ave, ,",10003,Latin American Peruvian
Yuba,"105 E 9th St, ,",10003,Japanese Sushi Bars
Raj Mahal,"322 E 6th St, Ste 1,",10003,Indian
Joe Jr. Restaurant,"167 3rd Ave, ,",10003,Diners
99 Miles to Philly,"94 3rd Ave,",10003,Sandwiches
Klimat Lounge,"77 E 7th St, ,",10003,Polish Lounges Wine Bars
Otto Enoteca Pizzeria,"One Fifth Ave at 8th St, ,",10003,Italian Pizza
Motorino,"349 E 12th St, ,",10003,Pizza Italian
Cacio E Pepe,"182 2nd Ave,",10003,Italian Bars
The Winslow,"243 E 14th St, ,",10003,Pubs
Boka,"9 St Marks Pl, ,",10003,Korean
Bluestone Lane,"51 Astor Pl, ,",10003,Coffee & Tea Breakfast & Brunch Gluten-Free
The Loop,"173 3rd Ave, ,",10003,Sushi Bars
Pata Negra,"345 E 12th St, ,",10003,Tapas Bars Wine Bars Spanish
Madame Vo,"212 E 10th St,",10003,Vietnamese
Kanoyama,"175 2nd Ave,",10003,Japanese Sushi Bars
Wise Men,"355 Bowery, ,",10003,American (New) Cocktail Bars Lounges
L'Apicio,"13 E 1st St, ,",10003,Italian Wine Bars
Lafayette,"380 Lafayette St, ,",10003,French Brasseries Bakeries
Spice Wala,"97 1st Ave,",10003,Indian
Edwin & Neal's Fish Bar,"345 6th St, ,",10003,Seafood
Prune,"54 E 1st St, ,",10003,American (New) Breakfast & Brunch
The Hummus & Pita,"815 Broadway, ,",10003,Mediterranean Middle Eastern Vegetarian
Roll It Up,"63 E 7th St,",10003,Ice Cream & Frozen Yogurt Desserts Waffles
Double Zero,"65 2nd Ave, ,",10003,Pizza Vegan Wine Bars
Corkbuzz Wine Studio,"13 E 13th St, ,",10003,Wine Bars American (New)
Brick Lane Curry House,"99 2nd Ave,",10003,Indian
Fresco Gelateria,"138 2nd Ave, ,",10003,Gelato Coffee & Tea Breakfast & Brunch
Bar Virage,"118 2nd Ave, ,",10003,Mediterranean Middle Eastern Cocktail Bars
Max Brenner New York,"841 Broadway,",10003,Chocolatiers & Shops Desserts American (Traditional)
Kenka,"25 St Marks Pl, ,",10003,Sushi Bars Japanese
Thai Terminal,"349 E 12th St, ,",10003,Thai
Dalias,"214 E 9th St, ,",10003,Spanish
TK Kitchen,"26 St. Marks Pl., ,",10003,Desserts Taiwanese Bubble Tea
Halal Food Brothers,"127 E 14th St,",10003,Food Stands Halal
The Headless Horseman,"119 E 15th St, ,",10003,Cocktail Bars American (Traditional) Beer Bar
Zaabver,"75 2nd Ave,",10003,Thai
Umi No Ie,"86 E 3rd St, ,",10003,Japanese
Beetle House,"308 East 6th St, ,",10003,American (New) Modern European
Joe's Pizza,"150 E 14th St, ,",10003,Pizza
Graffiti Food & Wine Bar,"224 E 10th St, ,",10003,American (New) Wine Bars Vegetarian
John's of 12th Street,"302 E 12th St, ,",10003,Italian Vegan
Autre Kyo Ya,"10 Stuyvesant St, ,",10003,Japanese French Wine Bars
Mayahuel,"304 E 6th St, ,",10003,Mexican Cocktail Bars
Vapiano,"113 University Pl, ,",10003,Italian
Mondo Piatta,"171Third Ave, ,",10003,Pizza
The Immigrant,"341 E 9th St,",10003,Wine Bars
SobaKoh,"309 E 5th St,",10003,Japanese
Lillie's Victorian Bar & Restaurant,"13 E 17th St, ,",10003,Venues & Event Spaces British Gastropubs
Taqueria St. Marks Place,"79 St Marks Pl, ,",10003,Mexican
Huertas,"107 1st Ave,",10003,Spanish Basque
Barbounia,"250 Park Ave S, ,",10003,Greek Mediterranean Breakfast & Brunch
Luzzo's,"211 1st Ave,",10003,Italian Pizza
V-Nam Cafe,"20 1st Ave, ,",10003,Vietnamese Sandwiches Coffee & Tea
Lui's Thai Food,"128 E 4th St, ,",10003,Thai
Fuku,"163 1st Ave, ,",10003,Comfort Food American (New)
Murray's Falafel,"261 1st Ave, ,",10003,Middle Eastern Kosher Falafel
JP Street,"52 E 8th St, ,",10003,Japanese Burgers Chicken Wings
Mimi Cheng's Dumplings,"179 2nd Ave, ,",10003,Chinese Taiwanese
Spice,"39 E 13th St, ,",10003,Thai
Lantern Thai,"311 2nd Ave, ,",10003,Thai
Tortaria,"94 University Pl, ,",10003,Mexican
Café  Standard,"25 Cooper Sq, ,",10003,American (New) Bars Cafes
Feltman's of Coney Island,"80 Saint Marks Pl,",10003,Hot Dogs
Via Della Pace,"48 E 7th St, ,",10003,Italian
Poke Village,"250 E 14th St,",10003,Poke Korean Ramen
Hasaki,"210 E 9th St, Basement,",10003,Sushi Bars Japanese
Tarallucci e Vino - East Village,"163 1st Ave, ,",10003,Wine Bars Breakfast & Brunch Italian
Vanessa's Dumpling,"220 E 14th St, ,",10003,Chinese
Glaze Teriyaki,"139 4th Ave, ,",10003,Japanese Korean Gluten-Free
Boilermaker,"13 First Ave, ,",10003,American (Traditional) Cocktail Bars
Anyway Cafe,"32 E 2nd St,",10003,Russian French
Peacefood Cafe Downtown,"41 E 11th St, ,",10003,Coffee & Tea Vegan Gluten-Free
Al Horno Lean Mexican Kitchen,"57 1st Ave,",10003,Mexican
Munchie Mobile,", ,",10003,Food Stands
Cucina Di Pesce,"87 E 4th St, ,",10003,Italian Seafood
Village Taverna,"81 University Pl, ,",10003,Greek
The Kitchen Sink,"88 2nd Ave, ,",10003,Bars Diners American (Traditional)
Hou Yi Hot Pot,"97 2nd Ave, ,",10003,Hot Pot Seafood Noodles
Daily Provisions,"103 E 19th St,",10003,Cafes Bakeries Sandwiches
Subway,28 E 8th St,10003,Sandwiches Fast Food
Le Petit Parisien,"32 E 7th St,",10003,Sandwiches
Durden,"213 2nd Ave,",10003,Pubs Cocktail Bars American (Traditional)
Cafe Rakka,"81 St Marks Pl, ,",10003,Middle Eastern Vegetarian Sandwiches
Jennifer's Cafe,"67 1st Ave, ,",10003,Cuban
David's Bagels,"273 1st Ave, ,",10003,Bagels Delis Sandwiches
DBGB Kitchen and Bar,"299 Bowery, ,",10003,Gastropubs
Numero 28 Pizzeria Napoletana,"176 2nd Ave, ,",10003,Pizza
V Spot,12 Saint Marks Pl,10003,Latin American Vegan Gluten-Free
J East,"175 3rd Ave, ,",10003,Chinese
Mari Vanna,"41 E 20th St, ,",10003,Russian
Cho-Ko,"59 1st Ave,",10003,Ramen
Village Yokocho,"8 Stuyvesant St, ,",10003,Japanese
Shinbashi Sushi,"85 1st Ave, ,",10003,Japanese Sushi Bars Salad
Craftbar,"900 Broadway,",10003,American (New) Breakfast & Brunch American (Traditional)
Heart of India,"79 2nd Ave, ,",10003,Indian Salad
East Village Thai,"32 E 7th St, ,",10003,Thai
El Diablito Taqueria,"60 E 3rd St,",10003,Mexican
The Dead Rabbit,"30 Water St, ,",10004,Bars Irish
Blacktail,"22 Battery Pl, Fl 2 Pier A",10004,Cuban American (Traditional) Cocktail Bars
Luke's Lobster FiDi,"26 S William St, ,",10004,Seafood
Adrienne's Pizzabar,"54 Stone St,",10004,"Pizza Italian Beer, Wine & Spirits"
Naya Express,"One New York Plaza, ,",10004,Lebanese
Long Hall At Pier A,"22 Battery Pl, ,",10004,Gastropubs
Inatteso Pizzabar Casano,"28 West St, ,",10004,Italian Pizza
Antica Ristorante,"8 Stone St, ,",10004,Italian
White Horse Tavern - Financial District,"25 Bridge St, ,",10004,Pubs Burgers Venues & Event Spaces
Shorty's,"62 Pearl St, ,",10004,Sandwiches Bars Steakhouses
Pier A Harbor House,"22 Battery Pl, ,",10004,Bars Seafood Venues & Event Spaces
Gigino At Wagner Park,"20 Battery Pl, ,",10004,Italian Seafood
Harry's Cafe & Steak,"1 Hanover Sq,",10004,Steakhouses Cafes
Cappone's Salumeria,"1 New York Pl,",10004,Italian Specialty Food Sandwiches
Kome Waza,"40 Water St, ,",10004,Japanese Salad Poke
Crepes Du Nord,"17 S William St, ,",10004,Creperies French Modern European
11 Hanover Greek,"11 Hanover Square,",10004,Greek Seafood Bars
Murphy's Tavern,"6 Stone St,",10004,Pubs American (Traditional)
Bobby Van's Steakhouse,"25 Broad Street,",10004,Steakhouses Seafood American (Traditional)
2West,"The Ritz-Carlton New York, Battery Park, Two West Street,",10004,American (New)
Dig Inn,"80 Broad St, ,",10004,American (Traditional) Salad
The GoGo Grill,"Bowling Green Park, 1 Broadway,",10004,Food Trucks Vegetarian Sandwiches
Fraunces Tavern,"54 Pearl St, ,",10004,American (Traditional) Bars
Delmonico's,"56 Beaver St, ,",10004,Steakhouses American (Traditional)
Le Pain Quotidien- Broad Street,"85 Broad St,",10004,Coffee & Tea Belgian Breakfast & Brunch
Inatteso Cafe Casano,"38 West St, Battery Park,",10004,Italian Coffee & Tea Bagels
Reserve Cut,"40 Broad St, 2nd Fl,",10004,Steakhouses Kosher Asian Fusion
OBAO,"38 Water St, ,",10004,Thai Asian Fusion Vietnamese
Primary,"26 Broadway, Fl 8,",10004,Shared Office Spaces Fitness & Instruction Cafes
Sophie's Cuban Cuisine,"73 New St, ,",10004,Cuban Sandwiches
MAPLE,", ,",10004,Food Delivery Services
Smorgas Chef,"53 Stone St, ,",10004,Scandinavian
China Chalet,"90 Broad St, ,",10004,Chinese
Pranzo,"34 Water St, ,",10004,Pizza
Cafe 11,"11 Broadway, ,",10004,Kosher Sandwiches Sushi Bars
The Growler Bites & Brews,"55 Stone St, ,",10004,Breweries Bars
Underground Pizza,"3 Hanover Sq, ,",10004,Pizza
Vintry Wine and Whiskey,"57 Stone St, ,",10004,Whiskey Bars
Bluestone Lane,"30 Broad St, ,",10004,Coffee & Tea Gluten-Free Breakfast & Brunch
Mad Dog & Beans,"83 Pearl St, ,",10004,Mexican Bars
Joseph's,3 Hanover Sq,10004,Italian Venues & Event Spaces
Num Pang,"75 Broad St, ,",10004,Cambodian Sandwiches Salad
Nebraska Steakhouse,"15 Stone St, ,",10004,Steakhouses Seafood American (Traditional)
Route 66 Smokehouse,"46 Stone St, ,",10004,Barbeque American (Traditional)
Pizza Plus,"Whitehall Ferry Terminal, 4 South St,",10004,Pizza Coffee & Tea Bagels
Bavaria Bier Haus,"19 S William St,",10004,German Beer Gardens
Ulysses Folk House,"95 Pearl St, ,",10004,Pubs Irish Breakfast & Brunch
Ground Central Coffee 3,"2 Coenties Slip,",10004,Coffee & Tea Sandwiches
Cucina Liberta,"17 Battery Pl, ,",10004,Delis Vegetarian Sandwiches
Flavors,"27 Whitehall St, ,",10004,Sandwiches Cafes
Davinci Pizza Restaurant,"44 Water St, ,",10004,Pizza
Dominic's Italian Sausage,"Whitehall St and Bridge St, ,",10004,Food Stands
Gyrohouse NYC,"Cedar St And Broadway St, ,",10004,Halal Food Stands Mediterranean
Georgio Pizzeria,"20 Beaver St, ,",10004,Pizza Italian
Stone Street Tavern,"52 Stone St, ,",10004,Pubs
Schnipper's Quality Kitchen,"1 New York Plz, ,",10004,American (New) American (Traditional) Burgers
The Porterhouse Brewing Company,"54-58 Pearl Street, 58 Pearl St,",10004,Breweries Pubs
ESSEN,"100 Broad St,",10004,Delis Fast Food Breakfast & Brunch
