name,address,zipcode,cuisine
cypress inn,"1702 stanhope st, ,",11385,cafes sandwiches coffee & tea
el fogon restaurant,"1701 palmetto st, ,",11385,latin american
el alto  deli mexican food,"60-01 metropolitan ave, ste 1",11385,mexican delis juice bars & smoothies
fajitas sunrise,"5924 myrtle ave, ,",11385,mexican
pronto restaurant,52-03 metropolitan ave,11385,breakfast & brunch american (new) italian
wan's garden,"6826 forest ave, ,",11385,chinese
ridgewood thai,"72-04 forest ave, ,",11385,thai
teddy's market,"7108 fresh pond rd, ,",11385,international grocery delis
hong kong express,989 wyckoff ave,11385,chinese
glendale diner,"7108 myrtle ave, ,",11385,diners
new mexico place ii,"778 seneca avenue, ,",11385,mexican
the original sal's pizza,"6048 myrtle ave, ,",11385,pizza
glendale bagels & quality deli,"6935 myrtle ave, ,",11385,bagels breakfast & brunch
catania bakery,"6410 fresh pond rd, ,",11385,bakeries delis
grace pizza,"70-05 myrtle ave, ,",11385,pizza
empanadas cart,", ,",11385,food stands empanadas
rudy's pastry shop,"905 seneca ave, ,",11385,bakeries coffee & tea german
ridgewood eats,"903 seneca ave, ,",11385,diners breakfast & brunch mediterranean
tendo sushi,"66-26 fresh pond rd, ,",11385,japanese desserts sushi bars
joe & john's pizzeria,"5910 myrtle ave, ,",11385,pizza
co co lin vegetarian house,"64-19 fresh pond rd, ,",11385,juice bars & smoothies asian fusion vegan
beijing chinese & japanese food,"551 woodward ave, ,",11385,chinese japanese sushi bars
martiniello's pizzeria,"675 onderdonk ave,",11385,pizza
happy fresh taco,"1693a putnam ave, ,",11385,tex-mex mexican
international coffee shop,"5940 myrtle ave, ,",11385,coffee & tea diners
sakura iv,"64-19 myrtle ave,",11385,sushi bars japanese
bravo cafe concert,"377 seneca ave, ,",11385,coffee & tea breakfast & brunch
caribe star restaurant,"54-55 myrtle ave, ,",11385,american (new)
jorge's restaurant,"689 seneca ave, ,",11385,latin american
hong kong chinese restaurant,"6297 forest ave, ,",11385,chinese
the ridgewood ale house,"57-38 myrtle ave, ,",11385,sports bars
piekielko,"6236 forest ave, ,",11385,sports bars polish
country boys food,",",11385,street vendors mexican
no 1 fusion,"16-35 woodbine st, ,",11385,chinese
la cocina de mama,"5613 metropolitan ave, ,",11385,latin american spanish
spolem cafe,"66-30 fresh pond rd, ,",11385,coffee & tea lounges cafes
california pizza kitchen,"71-03 80th st, ste 7101,",11385,pizza american (traditional)
energy fuel,"6504 fresh pond rd, ,",11385,american (new) juice bars & smoothies
scorpion cafe sporting social club corporation,"792 onderdonk ave, ,",11385,american (traditional)
tasty restaurant,"58-02 myrtle ave, ,",11385,diners
la cabana,"6513 fresh pond rd, ,",11385,seafood spanish dominican
pizza cucina of ridgewood,"207 cypress ave, ,",11385,pizza
la canoa restaurant,"651 onderdonk ave, ,",11385,latin american
benny's pizza,"6739 myrtle ave, ,",11385,pizza
ye garden,"71-02 fresh pond rd, ,",11385,chinese asian fusion
k&k super buffet,"341 st nicholas ave, ,",11385,chinese salad buffets
minitalia pizzeria,"6625 fresh pond rd, ,",11385,pizza
subway,"5653 myrtle ave, ,",11385,fast food sandwiches
el montanero bakery & restaurant,"5521 myrtle ave, ,",11385,bakeries colombian
benny's deli & catering,"465 fairview ave, ,",11385,delis
parrot coffee grocery,"5822 myrtle ave, ,",11385,grocery coffee & tea delis
mally's 2,"602 seneca ave, ,",11385,mexican
la flor del paraiso,"1715 cornelia st, ,",11385,latin american
subway,"5420 myrtle ave, ,",11385,fast food sandwiches
el sabor del austro,"580 seneca ave, ,",11385,latin american
drunken fish sushi & lounge,"5235 metropolitan ave, ,",11385,sushi bars lounges
k angel k chinese buffet,"341 saint nicholas ave, ,",11385,chinese
new sze's garden,"201 cypress ave, ,",11385,chinese
il gusto,"6298 forest avenue, ,",11385,pizza
boswyck bagels & cafe,"58-02 myrtle ave, ,",11385,cafes salad bagels
madison's pizzeria,"775 woodward ave, ,",11385,pizza
pisa pizzeria,"6568 myrtle ave, ,",11385,pizza
madison deli,"6661 fresh pond rd,",11385,convenience stores delis
glendale pizza,"6827 myrtle ave, ,",11385,pizza
estrella del mar,"552 seneca ave, ,",11385,latin american seafood
echiban asian,"6647 fresh pond rd, ,",11385,sushi bars asian fusion
i sushi,"1635 woodbine st,",11385,sushi bars
barcelona grocery & deli,792 onderdonk ave,11385,sandwiches
ridgewood's to go,5802 myrtle ave,11385,sandwiches american (new)
delight diner & donuts,"66-91 fresh pond rd, ,",11385,donuts diners
bella serra pizza,"5656 myrtle ave, ,",11385,pizza
azteca bakery grocery,"996 cypress ave, ,",11385,mexican bakeries
sham's halal food,"myrtle ave & catalpa ave, ,",11385,halal
buffalo jo's wings,"62-20 forest ave, ,",11385,chicken wings
lotus deli,"1070 seneca ave, ridgewood,",11385,grocery delis
etno restaurant,"67-14 fresh pond rd,",11385,modern european
chili's,"80-16 cooper ave, ,",11385,american (traditional) tex-mex bars
ridgewood deli & grill,1609 palmetto st,11385,delis sandwiches
ridgewood andy's deli,"6502 forest ave, ,",11385,delis
carlos pizza,"575 seneca ave, ,",11385,pizza
celtic gasthaus,"6404 myrtle ave, ,",11385,pubs german irish
boston market,"60-18 metropolitan ave, ,",11385,american (traditional) comfort food caterers
ridgewood express deli,"810 fairview ave, ,",11385,delis sandwiches
new texas fried chicken,"803 cypress ave, ,",11385,chicken wings halal
korona deli & grocery,"6665 forest ave, ,",11385,delis
mario's pizzeria and restaurant,"67-39 myrtle ave, ,",11385,pizza italian
china house,"55-01 metropolitan ave, ,",11385,chinese
te-amo deli express,"793 wyckoff avenue, ,",11385,restaurants
domino's pizza,"815 onderdonk ave, ,",11385,pizza chicken wings sandwiches
mcdonald's,"54-04 myrtle ave, ,",11385,fast food burgers
l'aroma dei cafe,"62-54 forest ave, ,",11385,cafes
royal pizza,"5506 myrtle ave, ,",11385,pizza
san remo pizzeria & restaurant,"5601 myrtle ave, ,",11385,pizza
romanian coffee,"6838 forest avenue, ,",11385,coffee & tea restaurants
dimarco's butcher shoppe,"66-03 myrtle ave,",11385,butcher delis
m&s nice bakery and restaurant,"819 seneca ave,",11385,bakeries latin american
corato i pizza restaurant,"66-94 fresh pond rd, ,",11385,pizza
fresh taco,"799 cypress ave, ,",11385,pasta shops mexican sandwiches
pizza classica,"8989 union tpke, ,",11385,pizza italian
fresh pond mexican coffee restaurant,"67-22 fresh pond rd, ,",11385,mexican diners
mi colombia bakery,"690 seneca ave, ,",11385,bakeries cafes
aghapy philly cheesesteaks,"603 woodward ave, ,",11385,steakhouses
la bella pizza & chicken,"975 seneca ave, ,",11385,pizza
kalua latin fusion,"64-02 myrtle ave, ,",11385,latin american
new happy restaurant,"6645 myrtle ave, ,",11385,chinese
manna deli & grocery corp,5902 myrtle ave,11385,delis sandwiches
superior deli,"6847 fresh pond rd, ,",11385,delis sandwiches
jade asian express,"1641 woodbine st,",11385,chinese asian fusion japanese
crown fried chicken & pizza,701 seneca ave,11385,pizza chicken wings
east & taco,"79-17 myrtle ave,",11385,chinese tex-mex
seneca falafel,"766 seneca ave, ,",11385,sandwiches
mcdonald's,"5429 metropolitan ave, ,",11385,burgers fast food
yer man's irish pub,"7026 88th st, ,",11385,irish pub
new sweet rice kitchen,"7917 myrtle ave, ,",11385,chinese
lugo lounge & restaurant,"1089 cypress ave, ,",11385,spanish lounges sandwiches
candy twisted balloons,",",11385,party & event planning clowns
gates burger,17-01 gates ave,11385,burgers
taste of china,"6708 fresh pond rd, ,",11385,chinese
new no 1 chinese restaurant,"952 seneca ave, ,",11385,chinese
the shops at atlas park,"8000 cooper ave, ,",11385,shopping centers
johnny rockets,"8028 cooper ave., atlas park,",11385,american (traditional) burgers sandwiches
coyote bohemio,"5519 myrtle ave, ,",11385,mexican
kefirek deli,"66-78 fresh pond rd, ,",11385,delis
sofia's pizza house,451 grandview ave,11385,pizza
forest deli grocery,"8588 forest ave, ,",11385,delis
cracowaia polish deli,"501 woodward ave, ,",11385,delis sandwiches
ace pizzeria & restaurant,"6104 myrtle ave, ,",11385,pizza italian
666 / gatewood deli,"gates ave & woodward, ,",11385,delis
la mia pizza ii,"207 cypress avenue, ,",11385,pizza
randy's chinese food,"1693 putnam ave, ,",11385,chinese
caffe di fau,"66-11 myrtle ave, ,",11385,breakfast & brunch
la morena restaurant,"861 wyckoff avenue, ,",11385,caribbean
n & d deli grocery,"665 onderdonk ave, ,",11385,delis imported food
a&a sandwiches,603 woodward ave,11385,sandwiches
slovianka,"62-42 forest ave, ,",11385,delis grocery
double chinese restaurant,"61-10 myrtle ave, ,",11385,chinese
two guys pizza,"5656 myrtle ave, ,",11385,pizza
leone's pizzeria,"8402 cooper ave, ,",11385,pizza
i o cafe,793 fairview ave,11385,bars cafes
smart start deli & grocery,"64-02 myrtle ave, ,",11385,grocery delis
61 street grocery,6120 myrtle ave,11385,delis sandwiches
jade palace,"55-33 myrtle ave, ,",11385,chinese
t & g flavors,"228-01 linden blvd, ,",11411,caribbean
kam's kitchen,"21709 linden blvd, ,",11411,chinese
merritta's resturant,"223-15 linden blvd, ,",11411,caribbean
hummingbird ristorante,"22701 linden blvd, ,",11411,caribbean
kings delight queens,"20614 linden boulevard, ,",11411,restaurants
hot pot jamaican & american restaurant,"11632 springfield blvd, ,",11411,american (traditional)
fresco tortillas,"221-25 linden blvd, ,",11411,tex-mex
kfc,117-05 francis lewis blvd.,11411,chicken wings fast food
mcdonald's,"216-07 linden blvd, ,",11411,fast food
detoxx bar,"234-16 linden blvd, ,",11411,soup juice bars & smoothies
linden superette,"22803 linden boulevard, ,",11411,restaurants
new great dragon,"224-12 linden blvd, ,",11411,chinese
grey dolphin restaurant and lounge,"223-20 linden blvd,",11411,cocktail bars lounges
golden krust,"23416 linden blvd, ,",11411,american (traditional) bakeries caribbean
new little rabbit chinese restaurant,"22011 linden boulevard, ,",11411,chinese
happy house,"11636 springfield boulevard, ,",11411,restaurants
mcdonalds 21 century,"21601 linden blvd, ,",11411,restaurants
port o prince star restaurant,"22113 linden blvd, ,",11411,haitian
mcdonald's,"21607 linden blvd, ,",11411,fast food burgers
good taste catering & event planning,"229-02 linden blvd, ,",11411,caterers party & event planning
capital bankcard of new york,"114-61 225th st,",11411,professional services
boulevard fish & chips,"11333 farmers blvd, ,",11412,soul food fish & chips
yardies jerk,"198-18 linden blvd, ,",11412,caribbean
fishnet,"19009 linden blvd, ,",11412,seafood
seamorhen,19007 109th rd,11412,chicken shop seafood
"town & country ital, fish, and natural juices","194- 03 linden blvd, ,",11412,caribbean
729 bar & grill,"20103 murdock ave, ,",11412,bars american (traditional)
tru-sol,"201-03 linden blvd, ,",11412,soul food
the smokehouse,"189-33 linden blvd, ,",11412,smokehouse
family pizzeria,"109-11 farmers blvd,",11412,pizza italian
farmers pizza,11136 farmers blvd,11412,pizza
caribbean buffet,"18928 linden blvd,",11412,haitian
farmers pizza & grill,117-25 farmers blvd,11412,pizza
j & l st albans pizzeria,"205-27 hollis ave, ,",11412,pizza
crown fried chicken,"11132 farmers blvd, ,",11412,chicken wings
sandy's west indian & amer restaurant & cuisine,"19621 linden blvd, ,",11412,indian
205 deli grocery,"20519 hollis ave, ,",11412,delis grocery
kriss west indian restaurant,"11204 farmers blvd, ,",11412,indian
popeyes,11713 farmers blvd,11412,chicken wings fast food
b&r spice jamaica restaurant and cuisine,"111-06 farmers blvd, ,",11412,caribbean
latty's,"19910 linden blvd, ,",11412,restaurants
little caesars pizza,"205-01 linden blvd, ,",11412,pizza
kennedy fried chicken,"20529 hollis ave, ,",11412,chicken wings
catfish & grits,"112-10 farmers blvd, ,",11412,southern turkish american (traditional)
jamaican rose cuisine,19917 murdock ave,11412,caribbean breakfast & brunch american (traditional)
crown fried chicken,"18903 linden blvd, ,",11412,restaurants
oriental star kitchen,"11217 farmers blvd, ,",11412,chinese
axum juice bar,"199- 21 murdock ave, ,",11412,vegetarian juice bars & smoothies imported food
golden krust,"20008 linden blvd, ,",11412,soup fast food
smith malcolm a sen,"20519 linden blvd, ,",11412,restaurants
tien chu,"188-38 linden blvd, ,",11412,chinese
cheung hing kitchen,"19914 hollis avenue, ,",11412,restaurants
house of flava,19007 109th rd,11412,comfort food
king's wok,"19906 linden blvd, ,",11412,chinese
og's restaurant,"20503 linden blvd, ,",11412,caribbean soup
amerikhomes,",",11412,heating & air conditioning/hvac water heater installation/repair appliances & repair
thomasina catering hall,"20535 linden boulevard, ,",11412,caterers
jamaica breeze restaurant,"232-02 merrick blvd, ,",11413,caribbean soul food
spring gardens jamaican restaurant,"13529 springfield boulevard, ,",11413,restaurants
southern girls soul food,"218-28 merrick blvd, ,",11413,southern soul food
silvers crust,22705 a merrick blvd,11413,caribbean
smoke bbq pit,"129-21 merrick blvd, ,",11413,barbeque
crown fried chicken,"22907 merrick blvd, ,",11413,southern fast food
jamaican flavors,"13441 springfield blvd, ,",11413,caribbean
foo-an kitchen,"22318 s conduit avenue, ,",11413,chinese
j&y deli & mini market,"223-14 s conduit ave, ,",11413,delis grocery
tru jerk and soul,"21917 merrick blvd,",11413,caribbean american (new)
bella pizza,"134-62 springfield blvd, ,",11413,pizza
yummy taco,"22715 merrick blvd, ,",11413,mexican
just fish,"231-12 merrick blvd,",11413,seafood
husky-p,"18417 140th ave, ,",11413,caribbean american (traditional)
wah sing take out kitchen,"23119 merrick blvd, ,",11413,chinese
king wok,"225-21 merrick blvd, ,",11413,chinese
"garden city chinese restaurant, inc.","224-01 merrick blvd, ,",11413,chinese
popeyes,"21903 n conduit ave, ,",11413,chicken wings fast food
golden krust,"22324 s conduit ave, ,",11413,caribbean
breezes island grill restaurant and lounge,"230-06 s conduit ave,",11413,caribbean
jerk pan kusine,"11308 springfield blvd, ,",11413,caribbean
downs district jamaican jerk grill,"217-06 merrick blvd, ,",11413,caribbean
al deli grocery,"22720 merrick blvd, ,",11413,delis
subway,"217-06 merrick blvd, ,",11413,fast food sandwiches
new de xing chinese restaurant,"22608 merrick blvd, ste a,",11413,chinese
big d's old harbor restaurant,"23132 merrick blvd, ,",11413,american (traditional)
rosa pizzeria,"22411 merrick boulevard, ,",11413,restaurants
percy's jerk hut,"23107 merrick blvd, ,",11413,caribbean
burger king,"21603 merrick blvd, ,",11413,burgers fast food
mc donald's restaurant,"22112 s conduit ave, ,",11413,fast food
mama maria's pizzeria,"13462 springfield boulevard, ,",11413,pizza
subway,"219-25 n conduit avenue, ,",11413,sandwiches fast food
papa john's pizza,"13338 springfield blvd, ,",11413,pizza
the bamboo house,"13440 springfield blvd, ,",11413,chinese
golden krust bakery,"23002 merrick blvd, ,",11413,restaurants
mcdonald's,22112 s conduit ave,11413,fast food burgers
jamaican flavors,"22409 141st ave, ,",11413,bakeries
russ's seafood market,"23206 merrick blvd, ,",11413,seafood markets
golden crust,"22324 s conduit avenue, ,",11413,cosmetics & beauty supply
saffron restaurant,"16150 cross bay blvd, ,",11414,spanish mediterranean breakfast & brunch
lenny's clam bar,"16103 crossbay blvd, ,",11414,seafood italian barbeque
bruno's ristorante,"158-22a crossbay blvd, ,",11414,italian
hagane,"161-02 crossbay blvd, ,",11414,japanese
prima pasta & cafe,"16150 b crossbay blvd, ,",11414,italian pizza
sakura,"158-38 crossbay blvd, ,",11414,sushi bars
greek grill - howard beach,"156-40e cross bay blvd, ,",11414,greek
nana's breakfast nook,"161-09 cross bay blvd,",11414,coffee & tea breakfast & brunch
matteo's howard beach,"155-10 crossbay blvd, ,",11414,italian
russo's on the bay,"162-45 crossbay blvd, ,",11414,caterers seafood
new park pizzeria,"15671 crossbay blvd, ,",11414,pizza
vetro restaurant & lounge,"164-49 cross bay blvd,",11414,italian lounges
the old time vincent's,"15913 crossbay blvd, ,",11414,italian seafood desserts
gino's pizzeria & restaurant,"158-46 crossbay blvd, ,",11414,pizza italian
brothers ravioli,"16116 crossbay blvd, ,",11414,italian
sugar bun bake shop,"15622 crossbay blvd, ,",11414,bakeries coffee & tea breakfast & brunch
frenasia,"16335 crossbay blvd, ,",11414,asian fusion
crossbay diner,"160-31 cross bay blvd,",11414,american (traditional) diners greek
la villa pizzeria,"8207 153rd ave, ,",11414,pizza
ragtime gourmet marketplace,"157-48 crossbay blvd, ,",11414,delis bakeries meat shops
sapienza delicatessen & restaurant,"164-26 cross bay blvd, ,",11414,delis italian
danny's szechuan garden,"156-40b cross bay blvd, ,",11414,chinese
the rail bar & gril,"2 coleman sq, ,",11414,bars american (traditional)
the ozone diner,"133-35 79th st, ,",11414,breakfast & brunch diners
kawaii sushi,"82-19 153rd ave, ,",11414,sushi bars japanese
brothers italian food world,"16110 crossbay blvd, ,",11414,delis italian sandwiches
mcdonald's,"15940 crossbay blvd, ,",11414,fast food burgers
all american bagel & barista company,"82-41 153rd ave, ,",11414,coffee & tea breakfast & brunch bagels
neighborhood pizza,"4 coleman sq, ,",11414,pizza
that's a wrap,16312 crossbay blvd,11414,sandwiches
lenny's pizza & restaurant,"16402 crossbay blvd, ,",11414,pizza italian
howard beach bagel cafe,"162-54 crossbay blvd, ,",11414,bakeries bagels salad
empire buffet,"16149 crossbay blvd, ,",11414,chinese buffets
kfc,158-50 cross bay blvd.,11414,fast food chicken wings
d & b thai & chinese cuisine,"15828 crossbay blvd, ,",11414,thai
fuleen palace,"10 coleman sq, ,",11414,chinese japanese
new carnival chinese restaurant,"15828 crossbay blvd, ,",11414,szechuan
domino's pizza,"150-29 cross bay blvd, ,",11414,pizza chicken wings sandwiches
jade linden,"7806 linden blvd, ,",11414,restaurants
old howard beach dairy inc,"15954 102nd st, ,",11414,delis
win hou chinese restaurant,"8221 153rd avenue, ,",11414,chinese
east meets west,"16130 crossbay blvd, ,",11414,chinese
amalfi trattoria plus pizza,"156-18 crossbay blvd, ,",11414,pizza
subway,"159-49 crossbay blvd, ,",11414,sandwiches fast food
popeyes,"16150 crossbay blvd, ,",11414,seafood chicken wings sandwiches
american mobility rentals,160 52 91st,11414,medical supplies
burger king,"16150 crossbay blvd, ,",11414,burgers
roma view catering,"16005 crossbay blvd, ,",11414,caterers venues & event spaces
old country bagel,"16226a crossbay blvd, ,",11414,bagels
surfside 3 motel,"16433 crossbay blvd, ,",11414,hotels
lindenwood laundromat and cleaners,"82-10 151st ave, ,",11414,laundry services
lindenwood village shopping center,"82-29 153rd ave,",11414,shopping centers
pamplemousse cafe,"125-18 queens blvd, ,",11415,cafes breakfast & brunch sandwiches
tikka indian grill,"119-30 metropolitan ave,",11415,indian
tu casa restaurant,"119-05 metropolitan ave, ,",11415,peruvian latin american
dani's house of pizza,"81-28 lefferts blvd, ,",11415,pizza italian
paul michael's brick oven cafe,"85-19 126th st, ,",11415,pizza italian
stop-n-go chicken,"120-36 queens blvd, ,",11415,chicken shop
jade chinese restaurant,"8159 lefferts blvd, ,",11415,chinese
austin's ale house,"82-70 austin st, ,",11415,sports bars steakhouses
homestead gourmet shop,"8145 lefferts blvd, ,",11415,delis
my boys ii,"8002 kew gardens rd, ,",11415,american (traditional) breakfast & brunch comfort food
the chicken house,"8045 kew gardens rd, ste 7,",11415,mediterranean chicken shop
la rondine pizza & restaurant,"12038 queens blvd, ,",11415,pizza italian
mehak,"8306 austin st,",11415,indian pakistani
hangar 11 bar & grill,"119-11 metropolitan ave, ,",11415,sports bars pubs
fresh tortillas grill tex-mex food,"118-19 metropolitan ave, ,",11415,tex-mex
singas famous pizza,"8125 lefferts blvd, ,",11415,pizza italian
alba's grocery,"11920 metropolitan ave, ,",11415,"grocery beer, wine & spirits sandwiches"
new china fresh,"11924 metropolitan ave, ,",11415,chinese
metro sushi cafe,"11821 metropolitan ave, ,",11415,sushi bars
taystee garden,"8118 lefferts blvd, ,",11415,chinese
samurai sam's,"12434 queens blvd, ,",11415,japanese
village diner,"8174 lefferts blvd, ,",11415,diners
the new kew deli and grocery,"118-15 metropolitan ave, ,",11415,delis grocery
new shanghai,"12502 84th rd, ,",11415,chinese japanese
baker's dozen bagels,"8109 lefferts blvd, ,",11415,bagels coffee & tea
mini-burger,"8125 lefferts blvd, ,",11415,burgers
halal food cart,"corner of union tpke and queens blvd, ,",11415,halal
subway,"120-80 queens blvd, ,",11415,sandwiches fast food
china garden,"8045 kew gardens rd,",11415,chinese
mcdonald's,"120-34 queens blvd, ,",11415,fast food burgers
hot tasty bakery coffee,"12010 queens blvd,",11415,coffee & tea cafes
kew gardens cinema,"8105 lefferts blvd, ,",11415,cinema
1-800-bartend,"80-02 kew gardens rd, ,",11415,specialty schools bartenders
nathan's,"12010 queens blvd, ,",11415,american (new)
thyme natural market & cafe,"8122 lefferts blvd,",11415,health markets juice bars & smoothies organic stores
starbucks,"118-24 queens blvd, ,",11415,coffee & tea
pessin tax service,"8206 lefferts boulevard, ,",11415,accountants
dog days and cat nights,"118-25 metropolitan ave, ,",11415,pet boarding/pet sitting pet groomers
dunkin' donuts,"8155 lefferts blvd, ,",11415,donuts coffee & tea
queens borough hall,"120-55 queens blvd, ,",11415,landmarks & historical buildings
sonya laundromat,"8168 leffers blvd,",11415,laundromat
us post office,"8330 austin st, ,",11415,post offices shipping centers
24 hour fitness,"8002 kew gardens rd, ,",11415,gyms trainers
el pollo inka peru,"78-06 101st ave, ,",11416,latin american peruvian
don pollo,"8302 95th ave,",11416,peruvian
luigi pizza,"10402 atlantic ave, ,",11416,pizza
damian polish american deli,"9304 101st ave, ,",11416,delis
el viejo yayo restaurant,"97-12 101st ave, ,",11416,spanish
101 cafe,"9805 101st ave, ,",11416,diners cafes
taste cafe & grill,10702 101st ave,11416,american (traditional) cafes breakfast & brunch
enzo's pizza,"8102 rockaway blvd, ,",11416,italian pasta shops pizza
china house restaurant,"10408 atlantic ave, ,",11416,chinese
martiniello's iii,"89-01 101st ave, ,",11416,pizza
toco's caribbean food,"103-09 101st ave,",11416,trinidadian
liberty coffee shop,"88-06 liberty ave, ,",11416,diners
boston market,"83-02 atlantic ave, ,",11416,comfort food american (traditional)
queens buffet,"9010 atlantic ave, ,",11416,chinese
china wok,"10315 101st ave, ,",11416,chinese
pj s deli & grocery,"104-10 atlantic ave, ,",11416,delis grocery
yang kee 1 chinese kitchen,"7501 101st avenue, ,",11416,chinese
bamboo garden,"10704 atlantic ave, ,",11416,chinese
104 deli,"104 th ave, atlantic ave,",11416,delis
chipotlan hot sauce,"97-05 75th st, ste 2r,",11416,mexican
mario's pizzeria & restaurant,"10212 101st ave, ,",11416,pizza italian wraps
burger king,"105 rockaway blvd, ,",11416,fast food burgers
pizza hut,"8920 atlantic ave, ,",11416,pizza
galleria pizza & italian restaurant,"9520 101st ave, ,",11416,pizza
heaven's deli,"102-20  101st ave, ,",11416,diners cafes
medina halal fried chicken & pizza,"76-17 101st ave, ,",11416,halal fast food
subway,"10206 atlantic avenue, ,",11416,sandwiches fast food
china fun 1 chinese restaurant,"9504 101st ave, ,",11416,chinese
101 pizza,"89-01 101st ave, ,",11416,pizza italian
long river restaurant,"10106 88th street, ,",11416,chinese
sunrise restaurant,"9607 101st ave, ,",11416,american (new)
china fun chinese restaurant,"9504 101st avenue, ,",11416,chinese
burger king,"92-02 atlantic ave, ,",11416,burgers
mariela's ice cream shop,"95-02 101 ave, ,",11416,sandwiches ice cream & frozen yogurt juice bars & smoothies
fortune hut,"7611 101st avenue, ,",11416,restaurants
mcdonald's,"7550 101st ave, ,",11416,burgers fast food
hana asian bistro,150-03 crossbay blvd,11417,sushi bars asian fusion cocktail bars
truburger,"150-03 crossbay blvd, ,",11417,burgers
compadres restaurant,"92-21 liberty ave, ,",11417,mexican
mia halal food,"105-07 cross bay blvd,",11417,halal middle eastern afghan
barnett catering,"137-08 redding st, ,",11417,american (new) lounges
the rock,"92-17 liberty ave,",11417,spanish american (new)
armando's pollo rico,"13204 crossbay blvd, ,",11417,peruvian
s & a west indian restaurant,"10306 liberty ave, ,",11417,indian trinidadian
palace chicken & grill,"96-21 rockaway blvd, ,",11417,fast food
la cabana peruana,"9304 liberty ave, ,",11417,peruvian
golden way,"13309 cross bay blvd, ,",11417,chinese thai
fursi ravioli,"132-10 crossbay blvd,",11417,italian
romeo's pizzeria,"134-24 crossbay blvd, ,",11417,pizza italian
three sisters liberty bakery & restaurant,"10704 liberty avenue, ,",11417,caribbean
cj's bar and lounge,"137-09 crossbay blvd, ,",11417,lounges sports bars chicken wings
oxford bake shop,"10401 liberty ave, ,",11417,bakeries german
esquire diner,"10545 crossbay blvd, ,",11417,diners
yummy yummy chinese restaurant,"13206 crossbay blvd, ,",11417,chinese
libertad restaurant,"9619 liberty ave, ,",11417,dominican
ihop,"9801 liberty ave, ,",11417,american (new) breakfast & brunch burgers
new thriving restaurant,"107-02 liberty ave, ,",11417,bars chinese caribbean
ho ho garden,"9306 liberty ave, ,",11417,chinese fast food
romeo's pizzeria,"10320 liberty ave, ,",11417,pizza italian
sapienza deli,"9221 liberty ave, ,",11417,delis
white castle,"9808 rockaway blvd, ,",11417,burgers fast food
brooklyn pizzeria,"137-20 cross bay blvd,",11417,pizza
ozone pizza,"9615 liberty ave, ,",11417,pizza
salitos pizza and cafe,"93-12 liberty ave,",11417,pizza
c & c italian deli,"14919 centreville st, ,",11417,delis italian
aldo's pizza,"13701 crossbay blvd, ,",11417,pizza italian
papa john's pizza,9411 rockaway blvd,11417,pizza
tony's dragon garden,"10718 liberty ave, ,",11417,chinese
long hing kitchen,"10422 liberty ave, ,",11417,chinese
cookies' lounge,"13208 crossbay boulevard, ,",11417,restaurants
t & g international cuisine,"107-25 liberty ave,",11417,caribbean
jade garden restaurant,9627 linden blvd,11417,chinese
jing wah chinese resturant,"8720 liberty avenue, ,",11417,chinese
new ranglla punjab,"107-25 liberty ave, ,",11417,indian
eddie & suzies luncheonette,"101-02 103rd ave, ,",11417,american (traditional)
new garden kitchen,"7614 liberty avenue, ,",11417,restaurants
china star restaurant,"10538 rockaway blvd, ,",11417,chinese
marie's pizza restaurant,"107-08 rockaway blvd, ,",11417,pizza food delivery services
queens burgers,"110-00 rockaway blvd, resorts world casino,",11417,burgers
peking house,"9617 liberty ave, ,",11417,restaurants
gyro house,"88-19 liberty ave, ,",11417,american (new)
viva mis empanadas,"133-11 crossbay blvd, ,",11417,empanadas
cross bay deli & grill,"10510 crossbay blvd, ,",11417,delis sandwiches
liberty star deli,"88-02 liberty ave, ,",11417,delis sandwiches
stop one deli,10707 rockaway blvd,11417,delis sandwiches
little caesars,"9422 liberty ave, ,",11417,pizza
good taste restaurant,"85-06 pitkin ave, ,",11417,chinese
supreme deli & grocery,9424 liberty ave,11417,delis sandwiches
tropical isle,"118-19 liberty ave, ,",11417,caribbean
exotic zone bar & lounge,"8718 liberty avenue, ,",11417,bars
empire j nail spa,"15019 crossbay blvd, ,",11417,nail salons
make u dance entertainment,"135-05 cross bay blvd, ,",11417,djs videographers photographers
advanced limousine service,"8928 linden blvd, ,",11417,limos
cvs/pharmacy,"97-01 liberty ave, ,",11417,drugstores
days inn & suites ozone park/jfk airport,137-08 redding street,11417,hotels
crazy willy's,"117-10 jamaica ave,",11418,bars latin american caribbean
restaurant  peruvian - el chalaco,"11017 jamaica ave, ,",11418,peruvian
oishii japanese cuisine,"116-09 metropolitan ave,",11418,japanese
caribbean cabana,"116-02 jamaica ave, ,",11418,caribbean bars
tu casa restaurant express,"116-35 metropolitan ave,",11418,latin american peruvian
the classic diner,"117-33 myrtle ave, ,",11418,diners
spolini's,"11625 metropolitan ave, ,",11418,italian
cbar & lounge,"87-22 lefferts blvd, ,",11418,lounges cocktail bars tapas bars
new bakhtar afghan halal kabab,"110-23 jamaica ave, ,",11418,halal afghan middle eastern
kaieteur restaurant,"8712 lefferts blvd, ,",11418,caribbean
karnival belize,"11703 hillside ave, ,",11418,bars american (traditional) karaoke
vincent & andrea's,"11317 jamaica ave, ,",11418,pizza
las palmitas deli,"10915 jamaica ave, ,",11418,delis mexican
